,sampleid,peak_ZT_author_declared,peak_ZT_tep_reevaluated,peak_ZT_smallT_tep_reevaluated,peak_ZT_smallT_author_declared,avg dZT on T of ZT,avg dZT on T of TEP,avg dZT on T of smallT,rms dZT on T of ZT,rms dZT on T of TEP,avg dZT/ZT on T of ZT,avg dZT/ZT on T of TEP,rms dZT/ZT on T of ZT,rms dZT/ZT on T of TEP
211,228,1.44691585689046,1.4315721332486755,1.428953271482318,1.44691585689046,-0.001998122815747456,-0.0016627876481367667,-0.001998122815747456,0.007084069149791288,0.007308571836312054,-0.0007825482770451017,-0.0003613007520863546,0.006938886251856786,0.007343283052833869
212,229,0.8633140290106084,0.8101549934021341,0.8101549934021341,0.8407011656658424,0.0215019374668983,0.02109849715657096,0.02124424378517286,0.02311247879525812,0.022842483318880172,0.04433090020999463,0.045697558206495674,0.045474558410868046,0.0467351720385401
213,230,1.3432454611474178,1.3617978796052232,1.352227149043543,1.3432454611474178,-0.0021746210306688263,-0.0022865334907190477,-0.0021746210306688263,0.010066887024395304,0.010033552107062912,-0.002227807792289865,-0.002394776717972622,0.012028767331961206,0.01201097632071424
214,231,1.6364465487105455,1.6424944740229002,1.6424944740229002,1.6364465487105455,0.015844337388940203,0.015844337388940203,0.015844337388940203,0.021823921402643373,0.021823921402643373,0.017031262100153606,0.017031262100153606,0.021493298455487655,0.021493298455487655
215,232,0.6327744510978036,0.6306165675363339,0.6306165675363339,0.6327744510978036,5.8782920150678424e-05,5.8782920150678424e-05,5.8782920150678424e-05,0.0017162293578507047,0.0017162293578507047,0.0006068646795521251,0.0006068646795521251,0.005713549593584347,0.005713549593584347
216,233,1.1069504139709505,1.1074738872261405,1.1049302249442758,1.1069504139709505,0.0010898272480456283,0.0010888652698082374,0.0010898272480456283,0.0019495856410035625,0.0019444236081662303,0.0016935472221686007,0.001730114350364311,0.0028958418772733986,0.0031455976703131075
217,234,0.7973668953522072,0.8429277973803024,0.8429277973803024,0.7973668953522072,-0.010697111878859059,-0.011146639725438135,-0.010697111878859059,0.022933498974008273,0.023769379276539035,-0.010582203298416616,-0.011959758702277785,0.030797679437597647,0.03218969435312736
218,235,1.291327922349591,8.318183022293942,8.318183022293942,1.1788134884110109,-3.3041249826585517,-2.20559278285745,-2.20559278285745,4.565050835494767,2.9656760134387152,-0.7176282003613658,-0.6871803821033591,0.7291211181366377,0.6972065040879464
219,236,1.1206137884872776,1.1217687245434804,1.1216382941487846,1.1206137884872776,-0.0007354061981663598,-0.0007133846966054082,-0.0007354061981663598,0.002013183500387818,0.002000164402774732,-0.00023980725816056742,-0.0001688468276474217,0.002958406408099147,0.003019804237823823
220,237,0.3193406274907616,0.3193902978543647,0.3191965733989876,0.3193406274907616,0.0009105289532538212,0.000911276644406737,0.0009105289532538212,0.0012241347799110817,0.0012195116754272887,0.005878786102100266,0.005966525572262494,0.008826716570874802,0.008926898626320944
221,238,0.5997422126745425,0.8972971437080182,0.8972971437080182,0.5997422126745425,-0.22936928859294073,-0.2272900680435429,-0.22936928859294073,0.24393595447154484,0.24221359940053658,-0.35322585727212436,-0.3514910663136804,0.35730357264798535,0.3557840433383015
222,239,1.3228179551122168,1.3091075098093423,1.3091075098093423,1.3228179551122168,0.01708125530940717,0.016921732183771732,0.01708125530940717,0.018773908960289295,0.01861889561032253,0.01804249694137634,0.01796713638932913,0.019263393851827994,0.019190658149219778
223,241,1.3317629179331243,1.326996557645166,1.320137787817233,1.3317629179331243,0.0025793995003518854,0.002620912489607934,0.0025793995003518854,0.0044994977876165985,0.004608544989239668,0.0021326758456708113,0.0021187456681015615,0.004216398009215756,0.004309001344461121
224,242,0.987614839111353,0.9813242691075122,0.9813242691075122,0.987614839111353,-0.0006068796753865765,-0.000567239409931504,-0.0006068796753865765,0.002662646694287415,0.002681888184222505,-0.001286517859266514,-0.0012865390767786986,0.0035266163341444367,0.0036132231747753036
225,244,1.1944855114691997,1.1811000457434755,1.1811000457434755,1.1944855114691997,0.013414904184742468,0.0133023943700652,0.013414904184742468,0.014289649221174336,0.014197838312972017,0.01878846482359412,0.01898907576149331,0.0237921999565522,0.024143501487744596
226,245,1.6206375485416828,1.617706280241649,1.5355050246399766,1.6206375485416828,0.0006153595023252129,0.0019488159652136488,0.0016176736754173482,0.07323467781034518,0.0732509004985099,-0.06486506112758633,-0.0583099194049053,0.1650243499763799,0.15704413586072943
227,246,1.4624707865073656,1.4514889008401075,1.4514889008401075,1.4624707865073656,0.010016600471920385,0.009873452928706778,0.010016600471920385,0.010556434007947748,0.010495051748383713,0.01002621185050829,0.01001128005385845,0.010781656260838513,0.010880331834469095
228,247,1.285254573927185,1.1836103553098352,1.1836103553098352,1.285254573927185,0.11304710783652447,0.11342783253811148,0.11304710783652447,0.11338321054130453,0.11393460632519667,0.11170729219038802,0.11297307841360898,0.11296874689622842,0.11430310904965311
229,248,0.8724498972858852,0.8765070847847927,0.8765070847847927,0.8724498972858852,-0.0050307098337659915,-0.005083799151925736,-0.0050307098337659915,0.005384785843934802,0.005430123359299501,-0.006809566660268198,-0.0069982931192921986,0.007307079013913303,0.007563172740389751
230,249,1.5771395234425627,1.5758992052440424,1.5682289208087643,1.5771395234425627,0.006099411151861681,0.006095207276685597,0.006099411151861681,0.006468333253933284,0.006490487577622152,0.004592449561352584,0.004671452034781949,0.004733865574307011,0.004919404738237592
231,250,1.373555124107504,1.3832702935910928,1.3721693496180123,1.373555124107504,0.0045139071744250674,0.00451357979669488,0.0045139071744250674,0.005198085517809144,0.005980901488337393,0.0042014119595386885,0.004355222846433697,0.005164067207955763,0.006124482797351129
232,251,1.271232112848819,1.2947475489346274,1.286615561124475,1.271232112848819,-0.002010554292520193,-0.0022153760216499685,-0.002010554292520193,0.012317459786165759,0.01246268103874419,7.272086984414284e-05,-0.00010156827003121978,0.015868950453716894,0.015886253057978438
233,252,0.9722835413925384,1.0064202995656788,0.9966607681087174,0.9722835413925384,-0.008055168916462964,-0.007713476987473072,-0.008055168916462964,0.027201854013600424,0.02706787598823943,0.04804966182345178,0.052481148299383856,0.14522369091954127,0.1502073030887872
234,253,1.1110042444317174,1.102190445370435,1.102190445370435,1.1110042444317174,0.0015624245805451102,0.001479130790954573,0.0015624245805451102,0.011915411886745029,0.011775464851948496,0.0017576665354159333,0.0017116431889920487,0.01503265092055894,0.014851242247133635
235,254,1.6755559640635798,1.6077531331132382,1.5921729083871412,1.6755559640635798,0.049316698253328975,0.04961449091185727,0.049316698253328975,0.06330943413241359,0.06345674352032878,0.04193111154314903,0.04198544123464575,0.05195681799819985,0.05189774298912884
236,255,1.0235856729389252,1.0396950048470466,1.0396950048470466,1.0235856729389252,-0.008418183342831839,-0.008663163165429607,-0.008418183342831839,0.012144294885355508,0.012506677529422453,-0.009896956564429361,-0.010190385021640888,0.014703948717923602,0.014971841082401174
237,256,0.8589555076929782,0.8720963630554852,0.8720963630554852,0.8589555076929782,-0.0036149831631433105,-0.0032731852563289807,-0.0036149831631433105,0.008076581138810879,0.008227714549541756,-0.004262833716868424,-0.0034948780017987546,0.010545595981568387,0.01152890034366846
238,257,0.9984026556973504,0.9729482153851456,0.94709338408421,0.9984026556973504,0.012144437970248688,0.013184039528792388,0.01232171941575998,0.023697011395666844,0.02464774749380791,0.019351690049806202,0.02006861017343617,0.033635195865139245,0.03417605644934829
239,258,1.0123560249773922,1.013454168892485,1.013454168892485,1.0123560249773922,0.002224122853695925,0.0017980911417518552,0.002224122853695925,0.005659086763690556,0.005718711263990947,0.0027488509456627635,0.001982397350018546,0.0070845419576010815,0.007695225604453475
240,259,1.279450476190476,1.2905320327130791,1.2905320327130791,1.279450476190476,-0.000542587078423939,-0.0005168661185758344,-0.000542587078423939,0.017502070947867328,0.01742794148612476,0.0019794974321534933,0.002066544065128729,0.03155100034232562,0.03143471591201359
241,260,1.1593471529389916,1.094054557598242,1.094054557598242,1.1593471529389916,0.0694467949218878,0.0691387819761426,0.0694467949218878,0.07115243442352245,0.07096960577592917,0.08407827924772385,0.08491803665600191,0.09154813756444366,0.09290977543566425
242,261,0.7517739019938949,0.7570024804866744,0.7570024804866744,0.7517739019938949,-0.008151842174277274,-0.007840826837567677,-0.008151842174277274,0.008258202433307837,0.00831991862069202,-0.011686331384548098,-0.01133677295690406,0.011923263666506818,0.012111642249182288
243,264,1.3043597144896502,1.270583366677808,1.270583366677808,1.3043597144896502,0.02268990332240329,0.023880656630153384,0.02268990332240329,0.024433463058789632,0.02636365167457752,0.047395579404893036,0.048021077718889374,0.05131759963959504,0.05178746531849289
244,265,0.7104959184030756,0.7492786367753026,0.7492786367753026,0.7104959184030756,-0.02548006808015565,-0.026315950587037777,-0.02548006808015565,0.03155158240686961,0.032553440899952754,-0.04529420428328312,-0.046552694544740675,0.05847380831446794,0.059736871848275544
245,266,0.5620841845096365,0.6458306358765163,0.6458306358765163,0.5620841845096365,-0.03757672980984867,-0.03699064557398006,-0.03757672980984867,0.047492021567088434,0.04735356772054534,-0.064014664595294,-0.06195498500684511,0.08700597093291935,0.08761006601751281
246,267,0.8679769405281763,0.8413141271341738,0.8413141271341738,0.8679769405281763,0.0063247570496881966,0.006160557198716612,0.0063247570496881966,0.03924809041465897,0.0389954150676059,0.005184529766858647,0.0049732590127242035,0.05454096062486207,0.05419530111199177
247,268,1.5278889331958292,1.5968281826773467,1.5968281826773467,1.5278889331958292,-0.00968875327692744,-0.009617155519043453,-0.00968875327692744,0.024196079512932938,0.023930771846507583,-0.008492485438405603,-0.008578777905705454,0.01985170873477744,0.019729507666775132
248,269,1.4913180880689971,1.3944476121219485,1.3944476121219485,1.4385399821094027,-0.0023791798349444625,-0.005542468700997569,-0.005542468700997569,0.02088939541760855,0.013501152415596058,-0.002935450916292486,-0.005257814772767573,0.017726389771001383,0.013623581466210443
249,270,0.2962689042966803,0.3099256681882429,0.3099256681882429,0.2962689042966803,-0.0007296793044426304,-0.0007296793044426304,-0.0007296793044426304,0.0038840052248161655,0.0038840052248161655,0.015409722304288366,0.015409722304288366,0.04005685805713458,0.04005685805713458
250,271,1.5072137153537202,1.3919169574559944,1.3919169574559944,1.5072137153537202,0.03903730714025181,0.03903730714025181,0.03903730714025181,0.04521260062048075,0.04521260062048075,0.05685318121542509,0.05685318121542509,0.06341566942751566,0.06341566942751566
251,272,0.5628089706162946,0.5714532282874566,0.5585804908026094,0.5628089706162946,0.0005744532442460204,0.0006130147216799331,0.0005744532442460204,0.002473445124545431,0.0023818062157223386,0.0009482048999033599,0.0011319458951240485,0.005993874987091528,0.005817712782300779
252,273,1.3736031206624195,1.376542648786226,1.376542648786226,1.3736031206624195,0.0012041894451741478,0.001695063002835264,0.0012041894451741478,0.008768199904627997,0.010122160153979964,0.006707243137326094,0.008726215438148902,0.027072778098911014,0.033687822188221535
253,275,1.5016,1.5069557185752085,1.5069557185752085,1.5016,0.011197110365817874,0.011035085953393907,0.011197110365817874,0.018191580736726696,0.018102048227506662,0.023714411038435843,0.023437247055553403,0.04653124044640598,0.04628919773946049
254,276,0.866632040627887,0.8705676019465279,0.8705676019465279,0.866632040627887,0.0001434287850381336,0.0001327046235366447,0.0001434287850381336,0.003789460665335714,0.0037665492741285234,0.000854106812896199,0.0007866243262575374,0.0070805050052389126,0.007054433843176398
255,278,0.0047582958518257,0.0041083602641712,0.004047825745068,0.0047582958518257,0.0007008273233583296,0.0006952840460801122,0.0007008273233583296,0.0007987272399127826,0.0007945754072629551,0.4874336099174527,0.4843294684406412,0.518133725471897,0.5155750685279669
256,279,1.0447071119133573,1.0178512903508443,1.0178512903508443,1.0447071119133573,0.017058629423811693,0.016809938271561197,0.017058629423811693,0.018162377171308072,0.01791319333033945,0.019002684117969758,0.018863669617273694,0.019977589104253086,0.01981498443293028
257,280,0.8992841260538158,0.897973717481728,0.897973717481728,0.8940005371108458,-0.01061787607604032,-0.010340234506184756,-0.010678849344939402,0.020542134910360877,0.020364948306001086,-0.019498200260190515,-0.01884042010219863,0.03722526509532095,0.03703701052076434
258,281,1.00711902113459,1.054091016661172,1.049035500061655,1.00711902113459,-0.0015446416554945317,-0.0021991924944318765,-0.0015545144085810203,0.011969431916498794,0.01330648947243976,4.281417071442834e-05,-0.0005881801831900035,0.012275903756191014,0.013456654025653679
259,282,1.4462197981651377,1.4671691087162757,1.4671691087162757,1.4462197981651377,0.0048086083084596,0.00499937542697127,0.0048086083084596,0.012936048761636938,0.013113514184860885,0.009660193914593261,0.010190560553284987,0.019409732082726297,0.020395058471745955
260,283,1.326089217620929,1.3148588553793985,1.3076737925270083,1.326089217620929,0.014825625891996552,0.014766411589591995,0.014825625891996552,0.02123074213640439,0.021137162407697405,0.033208206224908,0.03313035019586883,0.04535229653625538,0.045211995056337495
261,284,1.3016211251435106,1.2948807422958943,1.2948807422958943,1.2548962573496123,-0.00944690931324358,0.0013277200047817981,0.0013277200047817981,0.0367570119211832,0.013192312074689476,-0.025190921996932115,-0.0016204695439186487,0.062473377320876315,0.016307923818384928
262,285,0.8171338617608003,0.6767039416604587,0.6767039416604587,0.8171338617608003,0.09563034618147002,0.09498055612115382,0.09563034618147002,0.11282756438075689,0.1120955338228587,0.5237534590635962,0.5162506990685141,0.7850648896528889,0.7781469653819749
263,286,1.0750309571485783,1.020352445046746,1.020352445046746,1.0482788546255506,0.0022338980971909734,0.0017339838164741371,0.0017339838164741371,0.013066247350875852,0.012450717622167798,0.04836867037611588,0.048607385178324095,0.10729698119517046,0.10805259366414521
264,287,0.7107597938496584,0.6038195636804632,0.6038195636804632,0.706883559984814,0.04907615857349095,0.046820964690814044,0.04757972900638506,0.06015849304638175,0.05809079069573669,0.09393173660940513,0.08963873846328649,0.11400493878996101,0.11148975456252233
265,288,1.0947617185610587,1.0665812802573762,1.0665812802573762,1.0398550305270808,-0.01267061583228853,-0.011960435105361643,-0.012010244280389605,0.014183434906752852,0.013613846127349045,-0.01540940123375826,-0.015703073565760724,0.01603663555048367,0.016352266675175545
266,289,1.2743970734764216,1.270919129266416,1.270919129266416,1.2743970734764216,0.007976929143725133,0.008095290655803358,0.007976929143725133,0.011128226886288499,0.011249204917133855,0.009621855330225679,0.0096838246779352,0.013141564281493826,0.013171477471549398
267,291,0.7587080048298882,0.7705431683219548,0.7705431683219548,0.7587080048298882,-0.011025620711359577,-0.011595443837349518,-0.011593940628456355,0.011264704631324713,0.01163612216254447,-0.025477845817778677,-0.025371020966084592,0.028765777998979388,0.028636265674605813
268,292,2.590426884650326,2.6748076827655254,2.646764711081519,2.590426884650326,0.003891577455353874,0.0035591677919878445,0.003891577455353874,0.01623586974000556,0.016599309600285106,0.009928201763048978,0.009850342996519218,0.021584939259308877,0.021594635540391746
269,293,1.6999070946107813,1.876479743403041,1.8593184738961184,1.6999070946107813,-0.056148709336772434,-0.056438639314509036,-0.056148709336772434,0.07254555574844998,0.07335836196800583,-0.04803179972375985,-0.04758694040182388,0.06216310156177642,0.062306721701478295
270,294,2.258530942741458,2.2607970326304327,2.2607970326304327,2.258530942741458,0.0023518620622404013,1.1529569505892026e-05,0.0023518620622404013,0.009785964464247562,0.011733441694764205,0.008997904639615665,0.003428277802119463,0.02063726406975577,0.025004821309358726
271,295,1.5153092423086705,1.5373235931041194,1.5108384455985877,1.5153092423086705,-0.0018931279907208804,-0.00195030292270251,-0.0018931279907208804,0.004488246624514796,0.004552687918633718,-0.005109108434845403,-0.005351481742644724,0.012117449626102623,0.012642024668327891
272,296,1.0755181376866911,1.075902310402492,1.075902310402492,1.0323466361305225,-0.011672812307175234,-0.011260634583927506,-0.011336164271950337,0.026062674985999654,0.025939826397420457,-0.0023329307629648957,-0.0018918176238796735,0.052810362289931696,0.05306771641150648
273,297,2.042989509702402,1.9941305136265728,1.9562466499665487,2.042989509702402,0.055872071354616984,0.055587495118708405,0.055872071354616984,0.07257296512910524,0.0723443279626496,0.0772346858755986,0.07623022777845542,0.10710975841986914,0.10638038583739845
274,298,0.9558318915801612,0.9516922474277776,0.9516922474277776,0.9558318915801612,0.001919736275606206,0.0026525785530736937,0.0026525785530736937,0.004465509896104272,0.004010958601817377,0.0019788397958523936,0.0037122801039192735,0.00823958537745798,0.005888149542131769
275,299,1.147301837646659,1.197979919292384,1.1678156660442982,1.147301837646659,-0.00296194139035287,-0.002360109356031725,-0.00296194139035287,0.009765077772572486,0.009723839952428781,0.007372324243460976,0.26781653615481554,0.06710455726040407,1.2321684067928116
276,300,0.9833349041159964,1.01050856556806,1.01050856556806,0.9833349041159964,-0.043960916785769036,-0.045219673173320846,-0.045219673173320846,0.09900472756485584,0.10044912843773068,-0.08116389650450179,-0.0834870741532857,0.20201579306015527,0.20496329328242377
277,301,1.5825264499681249,1.6043257484555653,1.6043257484555653,1.5815092415551235,-0.001515950084447826,-0.0012434850617294303,-0.0012434850617294303,0.024638274622093167,0.02453576885667405,-0.0004157630906610441,-0.0002430814351173419,0.03070538127007194,0.030768050307492377
278,302,0.6039656272767406,0.6110799500350045,0.574805322247067,0.6039656272767406,0.0026768461567200337,0.002893281023888197,0.0026768461567200337,0.010052390039414069,0.010066682595310836,0.021013915271876602,0.02648847391629161,0.08675625821735965,0.09892163024085145
279,330,3.042646382978724,3.0882140622124226,3.0362911212747803,3.042646382978724,0.006340683929892709,0.0062568353312830146,0.006388950042269387,0.012130463610877733,0.0121461396175102,0.00893733407823038,0.008798033978113113,0.019563568833897805,0.01953044301712607
280,331,2.764622660632704,2.856184547884707,2.8060232311024205,2.764622660632704,-0.04354551148161551,-0.04339656183764484,-0.04354551148161551,0.04560529496299074,0.04546420590281738,-0.04678977375521939,-0.046905758744898905,0.0502779983992228,0.05058231094640197
281,332,2.4504080258265724,2.464543271023245,2.464543271023245,2.4504080258265724,1.1294915476041065e-05,-9.352814749362611e-06,1.1294915476041065e-05,0.027237351153769622,0.027094356264935462,-0.006013800891082065,-0.007127724555945334,0.034775563811792094,0.03644539657831888
282,333,1.1183292074892763,1.069325201023197,1.0650553455934937,1.1183292074892763,0.08005589136356295,0.07977580643863308,0.08005589136356295,0.08115223462605603,0.0809080940366253,0.13758124246795508,0.13890515056592018,0.15914574405163306,0.16150389312045102
283,351,1.158387067042701,1.172056011081584,1.1609236459115748,1.158387067042701,-0.004220629536629212,-0.004363233284094233,-0.004220629536629212,0.0054575154873839765,0.005663839358464535,-0.004643782944462542,-0.0047545795136767445,0.006205577413279154,0.006298283557383488
284,352,1.0079249650421431,1.0087708596956018,1.0087708596956018,1.0079249650421431,0.002002235655268592,0.0021326568689275663,0.002002235655268592,0.002944824789846487,0.003112288870418436,0.0022036027930040485,0.002385357049099402,0.003229223898182585,0.0035193531787960954
285,353,1.4167472616450285,1.4579940446309465,1.4509812847755597,1.4167472616450285,-0.013581453833089714,-0.013768644030174507,-0.013581453833089714,0.016876333549299388,0.017142996195336116,-0.013330391841127555,-0.013429038276283913,0.014795905433566852,0.014918350463140313
286,354,1.6247898894154795,1.643586605813339,1.6277076333523517,1.6247898894154795,-0.005930905512170916,-0.00597334316830375,-0.005930905512170916,0.006916966643368,0.006963716264457606,-0.005557731187279121,-0.00565997868127456,0.006347240253532536,0.006541346458447572
287,355,2.432877709522693,2.344028998370693,2.3330335578089803,2.432877709522693,0.07622201011284484,0.0758567470190403,0.07622201011284484,0.09970342547002253,0.09924098693103676,0.04549707703688244,0.04584457415176568,0.05251048859141716,0.05290379027438983
288,356,1.284745640676804,1.3015331109109365,1.2930598857427027,1.284745640676804,-0.008815601700004156,-0.008715378139636134,-0.008815601700004156,0.01118823799231315,0.01110536244003249,-0.010538761171904306,-0.010388046322662076,0.013016307802327527,0.012908064187489602
289,357,2.6381199911652784,2.576394586039084,2.576394586039084,2.6381199911652784,-0.0061606049957327914,-0.006587323394688288,-0.006587323394688288,0.05797888245894448,0.05815800393839245,-0.008974302352838283,-0.009209225048103514,0.042878997077971735,0.04307109857129682
290,358,2.518531468531461,2.5490434264779656,2.504313375723758,2.518531468531461,0.009830130139022009,0.009722819000402809,0.009830130139022009,0.011804942388578056,0.011706882376607714,0.0050742311647262945,0.005009154619560395,0.005792138515708648,0.005741576862229286
291,359,1.632429165821346,1.6199305680454148,1.5985017986522227,1.632429165821346,0.034760780658267876,0.03439053684528322,0.034760780658267876,0.04069894740756792,0.040403884944186244,0.02745173806937941,0.027146371506314996,0.03079574103335835,0.030561296246014356
292,360,1.764890582864678,1.7290127802886408,1.7203639300549949,1.764890582864678,0.0189743761109279,0.01916760084845403,0.0189743761109279,0.02379531427517998,0.024007565494811735,0.020086124895919936,0.02012257335815447,0.022421248649055196,0.022439185026571194
293,361,0.9345042293233148,0.8855344433425169,0.8855344433425169,0.884731639366277,-0.0021059380792563917,-0.002623256428200061,-0.002623256428200061,0.006950755423690462,0.005715079551548679,1.285708772965132,1.303801896786897,6.481870596301444,6.528670170941135
294,362,1.3663173932384272,1.3797421396120315,1.3725619130255429,1.3663173932384272,-0.0030099336036205583,-0.0030688519893650483,-0.0030099336036205583,0.004667108466301599,0.0047162257843796134,-0.0041375869362490205,-0.004243734039743852,0.006122947297104245,0.00621176135937645
295,363,1.4028253472775245,1.4017581112222637,1.3789264541865325,1.4028253472775245,0.0019818934883693256,0.0020818943876829946,0.0019818934883693256,0.011040927549367087,0.0109948923929889,0.0002843651439455242,0.0003827518366426405,0.009638229554593472,0.009574012832401104
296,364,2.0191314283807853,2.059088582335313,2.059088582335313,2.0191314283807853,0.012669699610808698,0.01256381162525527,0.012669699610808698,0.029567229240902212,0.029422516916232596,0.01563884196172848,0.015495403513593744,0.025807749688063986,0.025681123503037095
297,365,1.3888768557247,1.356817806849439,1.356817806849439,1.3888768557247,0.031748469417695775,0.03155510227201731,0.031748469417695775,0.031902210991727256,0.03172065552018341,0.026427906310626748,0.026425718994477907,0.026766968450020173,0.02675396137254375
298,366,1.3193302918672083,1.3153448649227393,1.3153448649227393,1.3193302918672083,0.005486889446120741,0.005266605310679059,0.005266605310679059,0.018602551862857714,0.018516717879389057,0.006069808101945758,0.005648268900981789,0.019793083519176996,0.019360316500828388
299,367,1.3708513149075934,1.3971313691486544,1.3904762433699938,1.3708513149075934,-0.0043106391354934374,-0.0044423221727419885,-0.0043106391354934374,0.011496057868124809,0.011612922603679875,-0.007997837235344913,-0.008126224511524652,0.014114475712345318,0.014150028882197647
300,368,1.8342539534596989,1.8089796454495948,1.8089796454495948,1.8342539534596989,0.0170043115896561,0.01680115522622764,0.0170043115896561,0.019922085873158215,0.01977571691850978,0.014984173637960504,0.014760000327778501,0.016491565245969186,0.016357623273271536
301,369,1.3886770691579786,1.356085769516662,1.343287063536792,1.3886770691579786,0.008854587616342679,0.008986891587074235,0.008854587616342679,0.018367747663971846,0.018570921430854755,0.004036307933568935,0.004065497635491798,0.0176760701711209,0.017815854001150405
302,370,1.0681699729893412,1.1668813885113187,1.1668813885113187,1.0681699729893412,0.004237071404613887,0.002886720662451647,0.004237071404613887,0.05830148347822203,0.057792052537235315,0.042419906977765647,0.04052646198918163,0.09698826786492527,0.0956542346254922
303,372,1.3738309390165664,1.3729573324791224,1.3729573324791224,1.3738309390165664,0.00013674943517951731,0.00015700909528071168,0.00013674943517951731,0.004772301631263645,0.004736284376377163,-0.0002462064856661098,-0.0002189337017672822,0.004765446736749787,0.004729707427438317
304,373,1.5550201667936152,1.5497238035334608,1.5497238035334608,1.5550201667936152,0.005700054665525361,0.005649510897378965,0.005700054665525361,0.006061554651825326,0.006017432041886215,0.005044383970160408,0.005036309415174671,0.005285718922779752,0.005281595825614289
305,374,2.6116202855079718,2.607686555925039,2.607686555925039,2.5729878353607725,-0.007848018278576422,-0.007972527349700866,-0.007964542430673032,0.018683949815750327,0.018699045798462023,-0.006531239224999187,-0.006781988811548232,0.030556926098472246,0.03065136629371395
306,375,1.764322943280528,1.779549034614489,1.773895550956831,1.764322943280528,-0.008769870865423867,-0.008607897169760244,-0.008769870865423867,0.015903066068886015,0.015768231328890082,-0.0034082501003721145,-0.003096635501946361,0.014469873156369745,0.01459981504864913
307,376,1.1125114230089292,1.0803493760824674,1.0803493760824674,1.1125114230089292,0.0010865506360380483,0.0011514203746218715,0.0010865506360380483,0.01105723866348547,0.011040808358508632,0.0066166856676838914,0.012175427059612848,0.05655037152730403,0.08338569069349974
308,377,1.1445021413364316,1.1425768006503911,1.1425768006503911,1.1445021413364316,0.0030832540907358478,0.0032062991756381517,0.0030832540907358478,0.004718436586304216,0.004930600834356263,0.003451120094855188,0.003579909289505867,0.005404867137080718,0.0056105195565741605
309,378,1.4081779531619256,1.4209131735967675,1.4209131735967675,1.4081779531619256,-7.667972863137451e-06,7.54097189137208e-06,-7.667972863137451e-06,0.005801588524962512,0.005772510002154599,0.000387284692967967,0.0003939150801497131,0.00680977551623661,0.006774258343148537
310,379,1.3693664482380823,1.466203962927218,1.466203962927218,1.3693664482380823,-0.06060492829187872,-0.05944480195239883,-0.06060492829187872,0.069289698089728,0.06816461183919185,-0.045644755025283985,-0.04521761525700606,0.050664208388481624,0.050115721814090554
311,380,1.5441556525843747,1.4983323456435784,1.4983323456435784,1.5441556525843747,0.024605950933197725,0.02441319807243887,0.024605950933197725,0.03508971826379913,0.03515428452503682,0.016548003728286725,0.01584566874244659,0.02628375766822284,0.026829078345096014
312,381,1.540005634156493,1.420987391186461,1.420987391186461,1.540005634156493,0.07141556731022587,0.07020036317433564,0.07075895721510377,0.08739752791740539,0.08632256455493442,0.07169602486751141,0.07076341020194256,0.07710958119631388,0.07623211079837366
313,382,1.5188627571805122,1.4936517451699751,1.484578434159776,1.5188627571805122,0.014562575074512635,0.014585164875235899,0.014562575074512635,0.0189954825631365,0.01907284252784309,0.01476207999601433,0.014650484949857738,0.017041825297711383,0.01699410797501536
314,383,1.9806042844210927,1.9879722896594776,1.9879722896594776,1.9806042844210927,-0.0025316543372946422,-0.0028886090523231735,-0.0025316543372946422,0.009480012496949382,0.010059050396145299,-0.0011025175436317903,-0.0013377319539950195,0.00563144226016593,0.0058903400172674834
315,384,2.0680948437472093,1.9464307930213016,1.9464307930213016,1.961769586252709,0.005684875120741758,0.0028766086907475825,0.0026756462518700043,0.0160318409092104,0.007124752899276384,0.004664426975947064,0.0036529103281147,0.009621464029617027,0.007653805443879299
316,385,1.3522567718197644,1.3391571419117498,1.3391571419117498,1.3522567718197644,0.009356999929392486,0.009328034263701995,0.009356999929392486,0.009646308312980157,0.00961867980365385,0.011057594893926435,0.011125192325236677,0.01171465320852553,0.011787857469689614
317,386,1.2847891469421169,1.2211915048875006,1.19077798454175,1.2847891469421169,0.017760275048348807,0.01799356521161738,0.017760275048348807,0.04255537077467393,0.04263144225499498,0.014469200557652828,0.014463963445744632,0.04475804464828196,0.04472392404608578
318,387,1.336118656841106,1.3369613551045518,1.333481278626705,1.336118656841106,0.03219875886788116,0.0319350313809258,0.03219875886788116,0.038604802439140336,0.03844626054759708,0.045496498653188805,0.04512372370716267,0.048773671423143164,0.048573368051997856
319,388,1.134015834287706,1.1181122714669298,1.1181122714669298,1.134015834287706,0.011436877964735487,0.011134188037551927,0.011436877964735487,0.014763093871158121,0.014629066044903192,0.014351429099742205,0.013741874604412598,0.01699169010042193,0.017086459588702304
320,389,1.6404668309993378,1.645674361300456,1.632224261912101,1.6404668309993378,0.005484817600506488,0.005480660016772136,0.005484817600506488,0.007024426943319021,0.00700810804296789,0.00626729949579767,0.006236557450245141,0.011131134727755952,0.011081580434372261
321,390,1.6966923318501856,1.6991047471387697,1.6991047471387697,1.6966923318501856,0.0017796061551606476,0.0016877687803763558,0.0017796061551606476,0.002940928641482252,0.00298178671399339,0.0017421041947960807,0.0016757671121774944,0.0028553257217222485,0.002861617978284207
